sentence #,word,tag
sentence 1315,một,O
sentence 1315,bệnh,O
sentence 1315,khác,O
sentence 1315,và,O
sentence 1315,được,O
sentence 1315,phát_hiện,O
sentence 1315,nhiễm,O
sentence 1315,SARS,O
sentence 1315,-,O
sentence 1315,CoV,O
sentence 1315,-,O
sentence 1315,2,O
sentence 1315,.,O
sentence 1316,Bệnh_viện,B-ORGANIZATION
sentence 1316,Đà_Nẵng,I-ORGANIZATION
sentence 1316,đã,O
sentence 1316,tiến_hành,O
sentence 1316,phân_luồng,O
sentence 1316,điều_trị,O
sentence 1316,",",O
sentence 1316,giải_toả,O
sentence 1316,bệnh_nhân,O
sentence 1316,",",O
sentence 1316,đảm_bảo,O
sentence 1316,điều_kiện,O
sentence 1316,về,O
sentence 1316,cách_ly,O
sentence 1316,",",O
sentence 1316,điều_trị,O
sentence 1316,cho,O
sentence 1316,các,O
sentence 1316,ca,O
sentence 1316,Covid,O
sentence 1316,-,O
sentence 1316,19,O
sentence 1316,.,O
sentence 1317,Đây,O
sentence 1317,là,O
sentence 1317,bệnh_nhân,O
sentence 1317,thứ,O
sentence 1317,2,O
sentence 1317,phải,O
sentence 1317,chạy,O
sentence 1317,ECMO,O
sentence 1317,trong,O
sentence 1317,nhóm,O
sentence 1317,34,O
sentence 1317,bệnh_nhân,O
sentence 1317,mới,O
sentence 1317,này,O
sentence 1317,(,O
sentence 1317,cùng,O
sentence 1317,bệnh_nhân,O
sentence 1317,416,B-PATIENT_ID
sentence 1317,),O
sentence 1317,.,O
sentence 1318,Ngày,O
sentence 1318,5,B-DATE
sentence 1318,-,I-DATE
sentence 1318,5,I-DATE
sentence 1318,",",O
sentence 1318,bệnh_nhân,O
sentence 1318,có,O
sentence 1318,kết_quả,O
sentence 1318,xét_nghiệm,O
sentence 1318,âm_tính,O
sentence 1318,lần,O
sentence 1318,1,O
sentence 1318,với,O
sentence 1318,SARS,O
sentence 1318,-,O
sentence 1318,CoV,O
sentence 1318,-,O
sentence 1318,2,O
sentence 1318,.,O
sentence 1319,Bệnh_nhân,O
sentence 1319,98,B-PATIENT_ID
sentence 1319,từ,O
sentence 1319,Malaysia,B-LOCATION
sentence 1319,đến,O
sentence 1319,sân,O
sentence 1319,TP.,B-LOCATION
sentence 1319,HCM,I-LOCATION
sentence 1319,ngày,O
sentence 1319,6,B-DATE
sentence 1319,-,I-DATE
sentence 1319,3,I-DATE
sentence 1319,.,O
sentence 1320,Bệnh_nhân,O
sentence 1320,là,O
sentence 1320,nữ,O
sentence 1320,",",O
sentence 1320,53,O
sentence 1320,tuổi,O
sentence 1320,",",O
sentence 1320,tiền_sử,O
sentence 1320,suy,B-SYMPTOM_AND_DISEASE
sentence 1320,tim,I-SYMPTOM_AND_DISEASE
sentence 1320,",",O
sentence 1320,suy,B-SYMPTOM_AND_DISEASE
sentence 1320,thận,I-SYMPTOM_AND_DISEASE
sentence 1320,mạn,I-SYMPTOM_AND_DISEASE
sentence 1320,"5,5",O
sentence 1320,năm,O
sentence 1320,",",O
sentence 1320,đái_tháo_đường,B-SYMPTOM_AND_DISEASE
sentence 1320,type,I-SYMPTOM_AND_DISEASE
sentence 1320,2,I-SYMPTOM_AND_DISEASE
sentence 1320,.,O
sentence 1321,Theo,O
sentence 1321,đó,O
sentence 1321,4,O
sentence 1321,bệnh_nhân,O
sentence 1321,được,O
sentence 1321,công_bố,O
sentence 1321,khỏi,O
sentence 1321,bệnh,O
sentence 1321,trong,O
sentence 1321,ngày,O
sentence 1321,8,B-DATE
sentence 1321,-,I-DATE
sentence 1321,4,I-DATE
sentence 1321,gồm,O
sentence 1321,1,O
sentence 1321,bệnh_nhân,O
sentence 1321,tại,O
sentence 1321,Bệnh_viện,B-LOCATION
sentence 1321,dã_chiến,I-LOCATION
sentence 1321,Củ_Chi,I-LOCATION
sentence 1321,(,O
sentence 1321,TP.,B-LOCATION
sentence 1321,HCM,I-LOCATION
sentence 1321,),O
sentence 1321,và,O
sentence 1321,3,O
sentence 1321,bệnh_nhân,O
sentence 1321,tại,O
sentence 1321,Bệnh_viện,B-LOCATION
sentence 1321,điều_trị,I-LOCATION
sentence 1321,COVID,I-LOCATION
sentence 1321,-,I-LOCATION
sentence 1321,19,I-LOCATION
sentence 1321,Cần_Giờ,I-LOCATION
sentence 1321,(,O
sentence 1321,TP.,B-LOCATION
sentence 1321,HCM,I-LOCATION
sentence 1321,),O
sentence 1321,.,O
sentence 1322,Năm,O
sentence 1322,người,O
sentence 1322,ở,O
sentence 1322,Vĩnh_Phúc,B-LOCATION
sentence 1322,gồm,O
sentence 1322,bố,O
sentence 1322,",",O
sentence 1322,mẹ,O
sentence 1322,",",O
sentence 1322,em_gái,O
sentence 1322,",",O
sentence 1322,chị,O
sentence 1322,họ,O
sentence 1322,và,O
sentence 1322,một,O
sentence 1322,đồng_nghiệp,O
sentence 1322,của,O
sentence 1322,bệnh_nhân,O
sentence 1322,Nguyễn_Thị_Dự,B-NAME
sentence 1322,được,O
sentence 1322,lấy,O
sentence 1322,mẫu,O
sentence 1322,xét_nghiệm,O
sentence 1322,ngày,O
sentence 1322,3/3,B-DATE
sentence 1322,.,O
sentence 1323,Khởi_phát,O
sentence 1323,đường,O
sentence 1323,lây_nhiễm,O
sentence 1323,bar,B-LOCATION
sentence 1323,Buddha,I-LOCATION
sentence 1323,là,O
sentence 1323,một,O
sentence 1323,phi_công,O
sentence 1323,người,O
sentence 1323,Anh,O
sentence 1323,43,B-AGE
sentence 1323,tuổi,O
sentence 1323,-,O
sentence 1323,"""",O
sentence 1323,bệnh_nhân,O
sentence 1323,91,B-PATIENT_ID
sentence 1323,"""",O
sentence 1323,.,O
sentence 1324,Ngày,O
sentence 1324,13/3,B-DATE
sentence 1324,",",O
sentence 1324,các,O
sentence 1324,du_khách,O
sentence 1324,ăn,O
sentence 1324,sáng,O
sentence 1324,tại,O
sentence 1324,khách_sạn,O
sentence 1324,rồi,O
sentence 1324,đi,O
sentence 1324,tham_quan,O
sentence 1324,động,B-LOCATION
sentence 1324,Thiên_Đường,I-LOCATION
sentence 1324,",",O
sentence 1324,ăn,O
sentence 1324,trưa,O
sentence 1324,tại,O
sentence 1324,một,O
sentence 1324,nhà_hàng,O
sentence 1324,ở,O
sentence 1324,thị_trấn,B-LOCATION
sentence 1324,Phong_Nha,I-LOCATION
sentence 1324,(,O
sentence 1324,huyện,B-LOCATION
sentence 1324,Bố_Trạch,I-LOCATION
sentence 1324,),O
sentence 1324,.,O
sentence 1325,Qua,O
sentence 1325,điều_tra,O
sentence 1325,dịch_tễ_học,O
sentence 1325,",",O
sentence 1325,cơ_quan,O
sentence 1325,y_tế,O
sentence 1325,xác_định,O
sentence 1325,nữ,O
sentence 1325,bệnh_nhân,O
sentence 1325,này,O
sentence 1325,đã,O
sentence 1325,tiếp_xúc,O
sentence 1325,với,O
sentence 1325,11,O
sentence 1325,người_thân,O
sentence 1325,ở,O
sentence 1325,xã,B-LOCATION
sentence 1325,Hàm_Thắng,I-LOCATION
sentence 1325,",",O
sentence 1325,huyện,B-LOCATION
sentence 1325,Hàm_Thuận_Bắc,I-LOCATION
sentence 1325,.,O
sentence 1326,Đây,O
sentence 1326,cũng,O
sentence 1326,là,O
sentence 1326,nơi,O
sentence 1326,trước,O
sentence 1326,đó,O
sentence 1326,đã,O
sentence 1326,xác_nhận,O
sentence 1326,có,O
sentence 1326,2,O
sentence 1326,ca,O
sentence 1326,dương_tính,O
sentence 1326,số,O
sentence 1326,750,B-PATIENT_ID
sentence 1326,",",O
sentence 1326,833,B-PATIENT_ID
sentence 1326,.,O
sentence 1327,Ngày,O
sentence 1327,17,B-DATE
sentence 1327,đến,O
sentence 1327,25/7,B-DATE
sentence 1327,",",O
sentence 1327,chị,O
sentence 1327,xuất_viện,O
sentence 1327,và,O
sentence 1327,ở,O
sentence 1327,nhà,O
sentence 1327,",",O
sentence 1327,tiếp_xúc,O
sentence 1327,với,O
sentence 1327,có,O
sentence 1327,15,O
sentence 1327,người,O
sentence 1327,đến,O
sentence 1327,thăm,O
sentence 1327,.,O
sentence 1328,Bệnh_nhân,O
sentence 1328,là,O
sentence 1328,du_học_sinh,O
sentence 1328,tại,O
sentence 1328,Anh,O
sentence 1328,",",O
sentence 1328,nhập_cảnh,O
sentence 1328,về,O
sentence 1328,Nội_Bài,B-LOCATION
sentence 1328,ngày,O
sentence 1328,15,B-DATE
sentence 1328,-,I-DATE
sentence 1328,3,I-DATE
sentence 1328,trên,O
sentence 1328,chuyến,O
sentence 1328,bay,O
sentence 1328,TG,B-TRANSPORTATION
sentence 1328,564,I-TRANSPORTATION
sentence 1328,.,O
sentence 1329,Người_bệnh,O
sentence 1329,ung_thư,O
sentence 1329,nhiễm,O
sentence 1329,nCoV,O
sentence 1329,sẽ,O
sentence 1329,ảnh_hưởng,O
sentence 1329,đến,O
sentence 1329,liệu_trình,O
sentence 1329,điều_trị,O
sentence 1329,",",O
sentence 1329,diễn_biến,O
sentence 1329,bệnh,O
sentence 1329,càng,O
sentence 1329,trầm_trọng,O
sentence 1329,hơn,O
sentence 1329,.,O
sentence 1330,Bà,O
sentence 1330,quê,O
sentence 1330,ở,O
sentence 1330,Cẩm_Lệ,B-LOCATION
sentence 1330,",",O
sentence 1330,Đà_Nẵng,B-LOCATION
sentence 1330,",",O
sentence 1330,tiền_sử,O
sentence 1330,đa,B-SYMPTOM_AND_DISEASE
sentence 1330,u,I-SYMPTOM_AND_DISEASE
sentence 1330,tuỷ,I-SYMPTOM_AND_DISEASE
sentence 1330,tương,I-SYMPTOM_AND_DISEASE
sentence 1330,bào,I-SYMPTOM_AND_DISEASE
sentence 1330,ác_tính,I-SYMPTOM_AND_DISEASE
sentence 1330,",",O
sentence 1330,đái_tháo_đường,B-SYMPTOM_AND_DISEASE
sentence 1330,type,I-SYMPTOM_AND_DISEASE
sentence 1330,2,I-SYMPTOM_AND_DISEASE
sentence 1330,",",O
sentence 1330,nhiễm_trùng,B-SYMPTOM_AND_DISEASE
sentence 1330,huyết,I-SYMPTOM_AND_DISEASE
sentence 1330,.,O
sentence 1331,Bệnh_nhân,O
sentence 1331,86,B-PATIENT_ID
sentence 1331,đi,O
sentence 1331,du_lịch,O
sentence 1331,về,O
sentence 1331,và,O
sentence 1331,sau,O
sentence 1331,đó,O
sentence 1331,mắc,O
sentence 1331,bệnh,O
sentence 1331,",",O
sentence 1331,nhưng,O
sentence 1331,cũng,O
sentence 1331,không,O
sentence 1331,có,O
sentence 1331,bệnh_nhân,O
sentence 1331,nào,O
sentence 1331,ghi_nhận,O
sentence 1331,trên,O
sentence 1331,chuyến,O
sentence 1331,bay,O
sentence 1331,.,O
sentence 1332,Nam,O
sentence 1332,bệnh_nhân,O
sentence 1332,87,O
sentence 1332,tuổi,O
sentence 1332,ở,O
sentence 1332,Phú_Thọ,B-LOCATION
sentence 1332,được,O
sentence 1332,xét_nghiệm,O
sentence 1332,lại,O
sentence 1332,nhiều,O
sentence 1332,lần,O
sentence 1332,và,O
sentence 1332,đều,O
sentence 1332,có,O
sentence 1332,kết_quả,O
sentence 1332,âm_tính,O
sentence 1332,với,O
sentence 1332,SARS,O
sentence 1332,-,O
sentence 1332,CoV,O
sentence 1332,-,O
sentence 1332,2,O
sentence 1332,.,O
sentence 1333,Ngoài_ra,O
sentence 1333,có,O
sentence 1333,2,O
sentence 1333,bệnh_nhân,O
sentence 1333,cũng,O
sentence 1333,đang,O
sentence 1333,trong,O
sentence 1333,tình_trạng,O
sentence 1333,nặng,O
sentence 1333,(,O
sentence 1333,nằm,O
sentence 1333,trong,O
sentence 1333,số,O
sentence 1333,20,O
sentence 1333,ca,O
sentence 1333,tiên_lượng,O
sentence 1333,nặng,O
sentence 1333,),O
sentence 1333,điều_trị,O
sentence 1333,tại,O
sentence 1333,Bệnh_viện,B-LOCATION
sentence 1333,Phổi,I-LOCATION
sentence 1333,Đà_Nẵng,I-LOCATION
sentence 1333,và,O
sentence 1333,Bệnh_viện,B-LOCATION
sentence 1333,Bệnh,I-LOCATION
sentence 1333,Nhiệt_đới,I-LOCATION
sentence 1333,TP.HCM.,I-LOCATION
sentence 1334,Bác_sĩ,O
sentence 1334,Huỳnh_Thái_Tiễn,O
sentence 1334,thăm_khám,O
sentence 1334,cho,O
sentence 1334,bệnh_nhân,O
sentence 1334,tại,O
sentence 1334,bệnh_viện,B-LOCATION
sentence 1334,điều_trị,I-LOCATION
sentence 1334,COVID,I-LOCATION
sentence 1334,-,I-LOCATION
sentence 1334,19,I-LOCATION
sentence 1334,ở,I-LOCATION
sentence 1334,Cần_Giờ,I-LOCATION
sentence 1334,.,O
sentence 1335,Hoàng_Việt,B-NAME
sentence 1335,",",O
sentence 1335,23,B-AGE
sentence 1335,tuổi,O
sentence 1335,",",O
sentence 1335,"""",O
sentence 1335,bệnh_nhân,O
sentence 1335,74,B-PATIENT_ID
sentence 1335,"""",O
sentence 1335,xin_lỗi,O
sentence 1335,vì,O
sentence 1335,làm,O
sentence 1335,tăng,O
sentence 1335,một,O
sentence 1335,ca,O
sentence 1335,nhiễm,O
sentence 1335,ở,O
sentence 1335,Việt_Nam,B-LOCATION
sentence 1335,",",O
sentence 1335,và,O
sentence 1335,bày_tỏ,O
sentence 1335,nếu,O
sentence 1335,ở,O
sentence 1335,Pháp,B-LOCATION
sentence 1335,anh,O
sentence 1335,có_thể,O
sentence 1335,không,O
sentence 1335,được,O
sentence 1335,điều_trị,O
sentence 1335,.,O
sentence 1336,Theo,O
sentence 1336,đó,O
sentence 1336,bệnh_nhân,O
sentence 1336,267,B-PATIENT_ID
sentence 1336,là,O
sentence 1336,nam,B-GENDER
sentence 1336,",",O
sentence 1336,46,B-AGE
sentence 1336,tuổi,O
sentence 1336,",",O
sentence 1336,xóm,B-LOCATION
sentence 1336,Hội,I-LOCATION
sentence 1336,",",O
sentence 1336,thôn,B-LOCATION
sentence 1336,Hạ_Lôi,I-LOCATION
sentence 1336,",",O
sentence 1336,huyện,B-LOCATION
sentence 1336,Mê_Linh,I-LOCATION
sentence 1336,",",O
sentence 1336,Hà_Nội,B-LOCATION
sentence 1336,",",O
sentence 1336,là,O
sentence 1336,bố,O
sentence 1336,của,O
sentence 1336,bệnh_nhân,O
sentence 1336,257,B-PATIENT_ID
sentence 1336,",",O
sentence 1336,chồng,O
sentence 1336,của,O
sentence 1336,bệnh_nhân,O
sentence 1336,258,B-PATIENT_ID
sentence 1336,và,O
sentence 1336,có,O
sentence 1336,tiếp_xúc,O
sentence 1336,gần,O
sentence 1336,với,O
sentence 1336,bệnh_nhân,O
sentence 1336,243,B-PATIENT_ID
sentence 1336,tại,O
sentence 1336,nhà,O
sentence 1336,ngày,O
sentence 1336,20,B-DATE
sentence 1336,-,I-DATE
sentence 1336,3,I-DATE
sentence 1336,.,O
sentence 1337,CDC,B-ORGANIZATION
sentence 1337,Hà_Nội,I-ORGANIZATION
sentence 1337,thông_tin,O
sentence 1337,thêm,O
sentence 1337,lịch_trình,O
sentence 1337,đi_lại,O
sentence 1337,",",O
sentence 1337,khám_chữa,O
sentence 1337,bệnh,O
sentence 1337,của,O
sentence 1337,bệnh_nhân,O
sentence 1337,rất,O
sentence 1337,phức_tạp,O
sentence 1337,",",O
sentence 1337,khó,O
sentence 1337,xác_định,O
sentence 1337,thời_điểm,O
sentence 1337,lây_nhiễm,O
sentence 1337,.,O
sentence 1338,Sau,O
sentence 1338,khi,O
sentence 1338,điều_trị,O
sentence 1338,có,O
sentence 1338,kết_quả,O
sentence 1338,âm_tính,O
sentence 1338,",",O
sentence 1338,bệnh_nhân,O
sentence 1338,được,O
sentence 1338,công_bố,O
sentence 1338,khỏi,O
sentence 1338,bệnh,O
sentence 1338,",",O
sentence 1338,sau,O
sentence 1338,đó,O
sentence 1338,vô,O
sentence 1338,TP.,B-LOCATION
sentence 1338,HCM,I-LOCATION
sentence 1338,để,O
sentence 1338,xuất_cảnh,O
sentence 1338,vào,O
sentence 1338,ngày,O
sentence 1338,11,B-DATE
sentence 1338,-,I-DATE
sentence 1338,4,I-DATE
sentence 1338,.,O
sentence 1339,Ngày,O
sentence 1339,3/8,B-DATE
sentence 1339,",",O
sentence 1339,sau,O
sentence 1339,khi,O
sentence 1339,"""",O
sentence 1339,bệnh_nhân,O
sentence 1339,686,B-PATIENT_ID
sentence 1339,"""",O
sentence 1339,được,O
sentence 1339,xác_nhận,O
sentence 1339,nhiễm,O
sentence 1339,nCoV,O
sentence 1339,",",O
sentence 1339,chị,O
sentence 1339,này,O
sentence 1339,do,O
sentence 1339,tiếp_xúc,O
sentence 1339,gần,O
sentence 1339,đã,O
sentence 1339,được,O
sentence 1339,đưa,O
sentence 1339,đi,O
sentence 1339,cách_ly,O
sentence 1339,tập_trung,O
sentence 1339,vào,O
sentence 1339,ngày,O
sentence 1339,5/8,B-DATE
sentence 1339,.,O
sentence 1340,Các,O
sentence 1340,chuyên_gia,O
sentence 1340,được,O
sentence 1340,sắp_xếp,O
sentence 1340,mỗi,O
sentence 1340,người,O
sentence 1340,một,O
sentence 1340,phòng,O
sentence 1340,riêng,O
sentence 1340,và,O
sentence 1340,ngày,O
sentence 1340,13,B-DATE
sentence 1340,-,I-DATE
sentence 1340,7,I-DATE
sentence 1340,được,O
sentence 1340,lấy,O
sentence 1340,mẫu,O
sentence 1340,bệnh_phẩm,O
sentence 1340,.,O
sentence 1341,Ngày,O
sentence 1341,25/5,B-DATE
sentence 1341,",",O
sentence 1341,nam_sinh,O
sentence 1341,về,O
sentence 1341,nhà,O
sentence 1341,không,O
sentence 1341,đi,O
sentence 1341,đâu,O
sentence 1341,",",O
sentence 1341,chỉ,O
sentence 1341,tiếp_xúc,O
sentence 1341,với,O
sentence 1341,người,O
sentence 1341,trong,O
sentence 1341,gia_đình,O
sentence 1341,.,O
sentence 1342,Ngoài,O
sentence 1342,bệnh_nhân,O
sentence 1342,569,B-PATIENT_ID
sentence 1342,",",O
sentence 1342,còn,O
sentence 1342,có,O
sentence 1342,bệnh_nhân,O
sentence 1342,495,B-PATIENT_ID
sentence 1342,đang,O
sentence 1342,mang,O
sentence 1342,thai,O
sentence 1342,13,O
sentence 1342,tuần,O
sentence 1342,.,O
sentence 1343,"""",O
sentence 1343,Bệnh_nhân,O
sentence 1343,96,B-PATIENT_ID
sentence 1343,"""",O
sentence 1343,",",O
sentence 1343,nữ,B-GENDER
sentence 1343,",",O
sentence 1343,21,B-AGE
sentence 1343,tuổi,O
sentence 1343,",",O
sentence 1343,ở,O
sentence 1343,quận,B-LOCATION
sentence 1343,8,I-LOCATION
sentence 1343,.,O
sentence 1344,Bệnh_nhân,O
sentence 1344,cũng,O
sentence 1344,có,O
sentence 1344,đi,O
sentence 1344,chỉnh,O
sentence 1344,răng,O
sentence 1344,tại,O
sentence 1344,một,O
sentence 1344,phòng_khám,O
sentence 1344,ở,O
sentence 1344,Hoàn_Kiếm,B-LOCATION
sentence 1344,",",O
sentence 1344,lần,O
sentence 1344,đến,O
sentence 1344,chỉnh,O
sentence 1344,răng,O
sentence 1344,cuối,O
sentence 1344,là,O
sentence 1344,ngày,O
sentence 1344,27,B-DATE
sentence 1344,-,I-DATE
sentence 1344,8,I-DATE
sentence 1344,.,O
sentence 1345,Bình_Thuận,B-LOCATION
sentence 1345,đồng_loạt,O
sentence 1345,phun,O
sentence 1345,thuốc,O
sentence 1345,khử_trùng,O
sentence 1345,trên,O
sentence 1345,toàn,O
sentence 1345,17,O
sentence 1345,phường,O
sentence 1345,",",O
sentence 1345,xã,O
sentence 1345,thuộc,O
sentence 1345,TP,B-LOCATION
sentence 1345,Phan_Thiết,I-LOCATION
sentence 1345,khi,O
sentence 1345,ghi_nhận,O
sentence 1345,liên_tục,O
sentence 1345,nhiều,O
sentence 1345,ca,O
sentence 1345,nhiễm,O
sentence 1345,",",O
sentence 1345,tất_cả,O
sentence 1345,đều,O
sentence 1345,bắt_nguồn,O
sentence 1345,từ,O
sentence 1345,bệnh_nhân,O
sentence 1345,thứ,O
sentence 1345,34,B-PATIENT_ID
sentence 1345,.,O
sentence 1346,"""",O
sentence 1346,Bệnh_nhân,O
sentence 1346,236,B-PATIENT_ID
sentence 1346,"""",O
sentence 1346,",",O
sentence 1346,nữ,B-GENDER
sentence 1346,",",O
sentence 1346,26,B-AGE
sentence 1346,tuổi,O
sentence 1346,",",O
sentence 1346,quốc_tịch,O
sentence 1346,Anh,O
sentence 1346,",",O
sentence 1346,ở,O
sentence 1346,phường,B-LOCATION
sentence 1346,Thảo_Điền,I-LOCATION
sentence 1346,",",O
sentence 1346,quận,B-LOCATION
sentence 1346,2,I-LOCATION
sentence 1346,",",O
sentence 1346,cũng,O
sentence 1346,đi,O
sentence 1346,bar,B-LOCATION
sentence 1346,Buddha,I-LOCATION
sentence 1346,ngày,O
sentence 1346,14/3,B-DATE
sentence 1346,.,O
sentence 1347,Sáng,O
sentence 1347,nay,O
sentence 1347,",",O
sentence 1347,Ban,B-ORGANIZATION
sentence 1347,chỉ_đạo,I-ORGANIZATION
sentence 1347,Phòng_chống,I-ORGANIZATION
sentence 1347,dịch_bệnh,I-ORGANIZATION
sentence 1347,Covid,I-ORGANIZATION
sentence 1347,-,I-ORGANIZATION
sentence 1347,19,I-ORGANIZATION
sentence 1347,Đà_Nẵng,I-ORGANIZATION
sentence 1347,cho,O
sentence 1347,biết,O
sentence 1347,",",O
sentence 1347,ngoài,O
sentence 1347,lịch_trình,O
sentence 1347,đã,O
sentence 1347,công_bố,O
sentence 1347,",",O
sentence 1347,cơ_quan_chức_năng,O
sentence 1347,còn,O
sentence 1347,xác_định,O
sentence 1347,hai,O
sentence 1347,bệnh_nhân,O
sentence 1347,người,O
sentence 1347,Anh,O
sentence 1347,đã,O
sentence 1347,ghé,O
sentence 1347,siêu_thị,B-LOCATION
sentence 1347,Điện_Máy,I-LOCATION
sentence 1347,Xanh,I-LOCATION
sentence 1347,(,O
sentence 1347,số,O
sentence 1347,7,B-LOCATION
sentence 1347,",",I-LOCATION
sentence 1347,Nguyễn_Văn_Linh,I-LOCATION
sentence 1347,),O
sentence 1347,ngày,O
sentence 1347,4/3,B-DATE
sentence 1347,;,O
sentence 1347,The_Coffee_House,B-LOCATION
sentence 1347,(,O
sentence 1347,số,O
sentence 1347,2,B-LOCATION
sentence 1347,",",I-LOCATION
sentence 1347,Nguyễn_Văn_Linh,I-LOCATION
sentence 1347,),O
sentence 1347,và,O
sentence 1347,Charm_Spa,B-LOCATION
sentence 1347,(,O
sentence 1347,số,O
sentence 1347,36,B-LOCATION
sentence 1347,Thái_Phiên,I-LOCATION
sentence 1347,),O
sentence 1347,ngày,O
sentence 1347,6/3,B-DATE
sentence 1347,.,O
sentence 1348,Ngày,O
sentence 1348,12/3,B-DATE
sentence 1348,",",O
sentence 1348,bệnh_nhân,O
sentence 1348,ngạt_mũi,B-SYMPTOM_AND_DISEASE
sentence 1348,",",O
sentence 1348,rát,B-SYMPTOM_AND_DISEASE
sentence 1348,họng,I-SYMPTOM_AND_DISEASE
sentence 1348,",",O
sentence 1348,đến,O
sentence 1348,trung_tâm,O
sentence 1348,y_tế,O
sentence 1348,quận,O
sentence 1348,khám,O
sentence 1348,và,O
sentence 1348,được,O
sentence 1348,cách_ly,O
sentence 1348,",",O
sentence 1348,sau,O
sentence 1348,đó,O
sentence 1348,được,O
sentence 1348,đưa,O
sentence 1348,về,O
sentence 1348,khu,O
sentence 1348,điều_trị,O
sentence 1348,tập_trung,O
sentence 1348,tại,O
sentence 1348,Bệnh_viện,B-LOCATION
sentence 1348,dã_chiến,I-LOCATION
sentence 1348,Củ_Chi,I-LOCATION
sentence 1348,bằng,O
sentence 1348,xe,O
sentence 1348,chuyên_dụng,O
sentence 1348,.,O
sentence 1349,Bệnh_nhân,O
sentence 1349,rất,O
sentence 1349,nặng,O
sentence 1349,",",O
sentence 1349,phải,O
sentence 1349,thở,O
sentence 1349,máy,O
sentence 1349,qua,O
sentence 1349,nội,O
sentence 1349,khí_quản,O
sentence 1349,",",O
sentence 1349,được,O
sentence 1349,công_bố,O
sentence 1349,khỏi,O
sentence 1349,bệnh,O
sentence 1349,ngày,O
sentence 1349,14/4,B-DATE
sentence 1349,và,O
sentence 1349,tiếp_tục,O
sentence 1349,theo_dõi,O
sentence 1349,thêm,O
sentence 1349,14,O
sentence 1349,ngày,O
sentence 1349,tại,O
sentence 1349,bệnh_viện,O
sentence 1349,theo,O
sentence 1349,quy_định,O
sentence 1349,.,O
sentence 1350,Đồng_thời,O
sentence 1350,",",O
sentence 1350,trong,O
sentence 1350,ngày,O
sentence 1350,19,B-DATE
sentence 1350,-,I-DATE
sentence 1350,4,I-DATE
sentence 1350,có,O
sentence 1350,thêm,O
sentence 1350,2,O
sentence 1350,bệnh_nhân,O
sentence 1350,được,O
sentence 1350,công_bố,O
sentence 1350,khỏi,O
sentence 1350,bệnh,O
sentence 1350,tại,O
sentence 1350,Bệnh_viện,B-LOCATION
sentence 1350,Đa_khoa,I-LOCATION
sentence 1350,tỉnh,I-LOCATION
sentence 1350,Bạc_Liêu,I-LOCATION
sentence 1350,(,O
